Nom;Aspect;Curvature;DEM;Density_river;Density_road;Distance_river;Distance_road;Flow_direction;NDBI;NDVI;NDWI;Slope;TWI_final;Rainfall
Yes;0;0,527473;0,0011;0,453443;0,244158;0,050636;0,025079;0,248031;0,284957;0,619596;0,715043;0;0,556486;0,909836
Yes;0;0,527473;0,00055;0,371369;0,157944;0,011322;0,007164;1;0,30941;0,641942;0,690589;0;0,364767;0,904656
Yes;0;0,527473;0,00055;0,350034;0,206833;0,104813;0,014848;1;0,3126;0,836063;0,6874;0;0,364767;0,906405
Yes;0;0,527473;0,00055;0,36027;0,209313;0,032025;0,000724;1;0,32965;0,808562;0,67035;0;0,364767;0,906369
Yes;0;0,527473;0,00055;0,353911;0,219643;0,105563;0,006225;1;0,315042;0,846172;0,684958;0;0,364767;0,906917
No;0,481241;0,516483;0,721275;0,111615;0,026072;0,207473;0,168711;0,003937;0,336865;0,871228;0,663135;0,221308;0,139432;0,439251
No;0,688073;0,626374;0,265531;0,080561;0;0,00314;0,232159;0,059055;0,389255;0,868927;0,610745;0,627816;0,14477;0,497656
No;0,55884;0,549451;0,386476;0,271175;0,019991;0,08623;0,180772;0,011811;0,389497;0,863432;0,610503;0,554484;0,059111;0,401746
No;0,484266;0,659341;0,503024;0,184165;0,015136;0,146622;0,09566;0,011811;0,386814;0,864665;0,613186;0,40389;0,077761;0,383414
No;0,396832;0,571429;0,360638;0,258224;0,055902;0,10677;0,052464;0,011811;0,493551;0,735829;0,50645;0,217765;0,196927;0,409607
No;0,384293;0,582418;0,645959;0,063809;0;0,110269;0,289329;0,003937;0,340372;0,879504;0,659628;0,291151;0,126087;0,500384
No;0,422838;0,483517;0,147883;0,221657;0,027275;0,062333;0,141055;0,003937;0,395647;0,874998;0,604353;0,362229;0,203066;0,517526
No;0,322182;0,604396;0,240242;0,312773;0,018301;0,318782;0,178554;0;0,385221;0,846921;0,614779;0,344372;0,159076;0,586862
No;0,274083;0,494505;0,168774;0,18218;0,075176;0,207473;0,044521;0;0,3949;0,826032;0,6051;0,49547;0,147251;0,747448
No;0,055823;0,483517;0,118197;0,237294;0,054824;0,00314;0,088774;0,248031;0,371823;0,851833;0,628177;0,451081;0,159719;0,676163
No;0,531902;0,571429;0,225948;0,24204;0,071091;0,040215;0,030437;0,011811;0,378206;0,862863;0,621794;0,422759;0,148129;0,833544
No;0,902385;0,505494;0,148433;0,196268;0,078187;0,035805;0,014473;0,122047;0,370483;0,868884;0,629517;0,166125;0,15296;0,803971
No;0,127541;0,615385;0,269379;0,102104;0;0,254383;0,240407;0,5;0,342158;0,888451;0,657843;0,491843;0,18918;0,904899
No;0,257785;0,494505;0,562947;0,066307;0;0,363095;0,369666;0;0,364694;0,883737;0,635306;0,272878;0,235761;0,504008
No;0,350842;0,505494;0,512919;0,159896;0,016829;0,105563;0,125916;0,003937;0,378903;0,881158;0,621097;0,318551;0,090189;0,374702
No;0,907508;0,505494;0,083562;0,256211;0,104519;0,284366;0,050635;0,122047;0,38263;0,859723;0,61737;0,27138;0,229051;0,920307
No;0,557921;0,538462;0,051677;0,085154;0,081554;0,398224;0,043032;0,011811;0,325992;0,899737;0,674008;0,19441;0,245073;0,92047
No;0,657972;0,483517;0,136888;0,5866;0,019051;0,13118;0,094843;0,027559;0,371214;0,872062;0,628786;0,27138;0,265208;0,695517
No;0,634357;0,494505;0,090709;0,350992;0,060154;0,189722;0,015266;0,059055;0,412992;0,847873;0,587008;0,492285;0,097892;0,889934
No;0,971829;0,472527;0,074217;0,099568;0,008542;0,13547;0,052603;0,122047;0,401155;0,85989;0,598845;0,259296;0,208981;0,902044
Yes;0;0,527473;0,001649;0,768844;0,050679;0;0,020185;0,011811;0,46152;0,476144;0,53848;0;0,487387;0,596562
Yes;0,501845;0,538462;0,0011;0,322212;0,179048;0,024526;0,002171;0,011811;0,28675;0,675473;0,71325;0,039179;0,327593;0,906085
Yes;0;0,527473;0,0011;0,359797;0,230629;0,151907;0,004094;0,248031;0,318137;0,830586;0,681863;0;0,504729;0,907783
No;0,079737;0,549451;0,454096;0,05804;0;0,122189;0,254893;0,5;0,36024;0,880232;0,63976;0,386336;0,080158;0,488247
No;0,034131;0,549451;0,53381;0,177665;0,037689;0,23325;0,100077;0,248031;0,423154;0,845163;0,576846;0,512054;0,136999;0,414751
No;0,626614;0,549451;0,539307;0,135244;0,027494;0,164768;0,148323;0,027559;0,359364;0,876332;0,640636;0,393144;0,248461;0,449931
No;0,992262;0,494505;0,233095;0,209775;0,038545;0,105329;0,106616;0,248031;0,403212;0,871176;0,596788;0,472875;0,131656;0,47925
No;0,076428;0,538462;0,329852;0,152066;0,081573;0,070569;0,028919;0,5;0,379198;0,868687;0,620802;0,130307;0,132835;0,780412
No;0,524387;0,527473;0,186366;0,181135;0,082007;0,059583;0,012492;0,011811;0,388515;0,82659;0,611485;0,069137;0,23471;0,729484
No;0,87615;0,527473;0,164926;0,103445;0,01098;0,031403;0,141289;0,122047;0,305157;0,904881;0,694843;0,013862;0,23471;0,903972
No;0,072135;0,549451;0,695437;0,089273;0;0,200832;0,203208;0,248031;0,33497;0,883195;0,66503;0,307705;0,141682;0,496176
No;0,924742;0,417582;0,076965;0,167103;0,068974;0,423101;0,018421;0,248031;0,337664;0,876618;0,662336;0,265584;0,308206;0,920397
No;0,555165;0,604396;0,197361;0,32788;0,049675;0,108147;0,091413;0,011811;0,404237;0,866154;0,595763;0,405849;0,077497;0,755557
No;0,78274;0,494505;0,100055;0,095498;0,006565;0,056612;0,124294;0,059055;0,399322;0,852822;0,600678;0,148167;0,331641;0,893388
No;0,840121;0,56044;0,079714;0,120909;0,003831;0,145981;0,129976;0,059055;0,433173;0,823086;0,566827;0,34565;0,117395;0,902365
No;0,14512;0,494505;0,119846;0,134083;0,009682;0,046684;0,124922;0,5;0,356205;0,875988;0,643795;0,124482;0,184688;0,877226
No;0,731271;0,43956;0,368334;0,226788;0,077093;0,078507;0,016534;0,059055;0,466763;0,759049;0,533237;0,475277;0,141463;0,437251
No;0,252309;0,538462;0,153931;0,131443;0,01968;0,189722;0,001023;0;0,379894;0,863714;0,620106;0,039179;0,187632;0,841497
No;0,884503;0,593407;0,124244;0,216168;0,077329;0,048037;0,00307;0,122047;0,455915;0,75573;0,544085;0,254447;0,205585;0,688624
No;0,256003;0,472527;0,157229;0,298746;0,043349;0,125376;0,068637;0;0,388577;0,863028;0,611423;0,386867;0,129829;0,520655
No;0,076428;0,494505;0,032985;0,144637;0,010902;0,00314;0,115289;0,88189;0,248934;0,476827;0,751066;0,130307;0,252331;0,893657
No;0,018927;0,582418;0,035734;0,276372;0,028121;0,008882;0,026775;0,248031;0,241519;0,415296;0,758481;0,432792;0,173438;0,897462
Yes;0;0,527473;0,002199;0,75502;0,048862;0,028088;0,021516;0,248031;0,454253;0,399349;0,545747;0;0,464257;0,654634
Yes;0;0,527473;0,001649;0,363768;0,224161;0,082189;0,013461;0,059055;0,303407;0,681069;0,696593;0;0,364767;0,909914
Yes;0;0,527473;0,002749;0,35438;0,211475;0,049053;0,009843;0,5;0,330129;0,847182;0,669871;0;0,464257;0,908957
Yes;0;0,527473;0,00055;0,347552;0,196677;0,025318;0,022445;1;0,324449;0,824318;0,675551;0;0,364767;0,907976
Yes;0;0,527473;0,00055;0,354464;0,19803;0,009421;0,014653;1;0,337365;0,809379;0,662635;0;0,364767;0,907675
Yes;0;0,527473;0,0011;0,370391;0,225991;0,09447;0,010131;0,122047;0,32589;0,821987;0,67411;0;0,528268;0,910454
Yes;0;0,527473;0,0011;0,342848;0,216868;0,040944;0,011327;0,248031;0,363534;0,764418;0,636466;0;0,588846;0,911228
Yes;0;0,527473;0,005498;0,334009;0,20699;0,03156;0,014364;0,011811;0,350409;0,829396;0,649591;0;0,396153;0,911179
Yes;0,87615;0,505494;0,002749;0,325805;0,177248;0,108055;0,013654;0,248031;0,335176;0,829311;0,664824;0,041551;0,456819;0,906494
No;0,071045;0,56044;0,493128;0,22113;0,077462;0,233419;0,076259;0,5;0,523924;0,71469;0,476076;0,457508;0,070799;0,42758
No;0,135894;0,494505;0,260033;0,112731;0,026227;0,190758;0,130459;0,5;0,368866;0,886922;0,631134;0,464385;0,158049;0,463639
No;0,607641;0,516483;0,707532;0,086336;0,00025;0,274214;0,199734;0,027559;0,312862;0,900597;0,687138;0,328421;0,120022;0,489173
No;0,315026;0,505494;0,144585;0,344158;0,080038;0,202737;0,039643;0,003937;0,513405;0,774448;0,486595;0,24643;0,207138;0,659928
No;0,303422;0,483517;0,170423;0,114338;0,021965;0,220493;0,083082;0;0,372348;0,861532;0,627652;0,347344;0,135502;0,822758
No;0,732992;0,549451;0,162177;0,121838;0,064115;0,076407;0,041476;0,059055;0,37442;0,868766;0,62558;0,388979;0,129538;0,720923
No;0;0,527473;0,131941;0,12378;0,005309;0,149288;0,132461;0,011811;0,413869;0,846257;0,586131;0;0,427538;0,878081
No;0,42819;0,450549;0,234744;0,198502;0,002238;0,186735;0,153391;0,003937;0,37256;0,874579;0,62744;0,432359;0,16816;0,912759
No;0,789287;0,582418;0,20066;0,160493;0,00412;0,227579;0,155561;0,059055;0,396967;0,874414;0,603034;0,348396;0,0856;0,891146
No;0,185363;0,505494;0,40022;0,304959;0;0,15569;0,29494;0;0,382952;0,867897;0,617048;0,296547;0,143532;0,399026
No;0,307715;0,582418;0,072567;0,124919;0,003141;0,073311;0,14206;0,003937;0,374017;0,892862;0,625983;0,415243;0,076244;0,901695
No;0,183617;0,505494;0,045629;0,161769;0,037444;0,160124;0,010361;0,5;0,379255;0,905939;0,620745;0,269568;0,129891;0,917822
No;0,862371;0,494505;0,040682;0,297063;0,01747;0,037814;0,120277;0,122047;0,354605;0,4975;0,645395;0,303879;0,16544;0,908379
No;0,644193;0,494505;0,024739;0,368037;0,164854;0,043964;0,047575;0,027559;0,329801;0,864307;0,670199;0,242989;0,26323;0,413371
No;0,631576;0,549451;0,102254;0,177576;0,123053;0,24458;0,019485;0,027559;0,286792;0,899481;0,713208;0,40389;0,077761;0,796976
No;0;0,527473;0,439802;0,263713;0;0,072295;0,310835;0,122047;0,394591;0,848977;0,605409;0;0,364767;0,395074
No;0,276559;0,582418;0,075866;0,28039;0,07071;0,188418;0,004634;0;0,367574;0,852576;0,632426;0,249139;0,102348;0,917938
Yes;0;0,527473;0,0011;0,771479;0,094544;0,007022;0,077839;0;0,547712;0,665941;0,452288;0;0,364767;0,635133
Yes;0;0,527473;0,0011;0,817888;0,120322;0,055557;0,056561;0;0,457417;0,732089;0,542583;0;0,557138;0,638958
Yes;0,002773;0,538462;0,0011;0,86601;0,13976;0,029791;0,008833;0,248031;0,499809;0,749;0,500191;0,039179;0,400878;0,616391
Yes;0;0,527473;0,010995;0,227682;0,056103;0,224569;0,002609;0,248031;0,321685;0,370668;0,678315;0;0,518772;0,91781
Yes;0,069719;0,516483;0,013194;0,08466;0,059272;0,142183;0,040031;0;0,639103;0,537576;0,360897;0,296547;0,093787;0,91784
No;0,526723;0,56044;0,446949;0,087299;0,002446;0,248798;0,178991;0,011811;0,345898;0,880191;0,654102;0,351522;0,448113;0,477438
No;0,78274;0,571429;0,559098;0,28274;0;0,281455;0,26483;0,059055;0,40207;0,86303;0,59793;0,286452;0,09551;0,408
No;0,700269;0,505494;0,330401;0,219421;0,078047;0,069726;0,057843;0,059055;0,642632;0,610229;0,357368;0,122979;0,271148;0,427984
No;0,085244;0,494505;0,260033;0,123509;0,045311;0,091069;0,079619;0,5;0,38558;0,885591;0,61442;0,4265;0,074765;0,449304
No;0,021745;0,538462;0,3337;0,117404;0,004971;0,188444;0,15403;0,248031;0,344271;0,886384;0,655729;0,239132;0,258335;0,755491
No;0,860317;0,571429;0,174272;0,13066;0,004298;0,043964;0,148032;0,122047;0,377218;0,885147;0,622782;0,267738;0,130224;0,845963
No;0;0,527473;0,219901;0,1749;0;0,071679;0,215081;0,011811;0,359465;0,888982;0,640535;0;0,364767;0,910392
No;0,537875;0,571429;0,141286;0,141285;0,000111;0,048037;0,202687;0,011811;0,399225;0,892076;0,600775;0,363802;0,146114;0,852058
No;0,146703;0,527473;0,273777;0,120459;0;0,233841;0,203873;0,5;0,384129;0,868901;0,615871;0,416642;0,107445;0,784517
No;0,232053;0,56044;0,174272;0,083093;0;0,182137;0,227749;0;0,396951;0,876819;0,603049;0,358249;0,23503;0,895493
No;0,247771;0,538462;0,257284;0,147101;0,092538;0,421899;0,071821;0;0,400167;0,846371;0,599833;0,323542;0,17751;0,883177
No;0,127541;0,505494;0,08796;0,124318;0,012088;0,088876;0,00422;0,003937;0,346162;0,888108;0,653838;0,069137;0,290122;0,90296
No;0,438536;0,593407;0,136888;0,399608;0,141534;0,243023;0,053187;0,011811;0,301071;0,902052;0,698929;0,373201;0,081999;0,44569
No;0,271282;0,494505;0,22155;0,200749;0,070292;0,137098;0,048636;0;0,392301;0,860089;0,607699;0,239132;0,237653;0,422434
No;0,233337;0,516483;0,170973;0,157471;0,069449;0,152329;0,031972;0,5;0,38658;0,864559;0,613421;0,239132;0,135715;0,423446
No;0,002773;0,582418;0,084662;0,088187;0;0,373708;0,250374;0,248031;0,403937;0,857474;0,596063;0,45201;0,217242;0,891992
Yes;0;0,527473;0,00055;0,577594;0,178508;0,054933;0,027708;1;0,237152;0,447133;0,762848;0;0,364767;0,592585
Yes;0,002773;0,538462;0,002749;0,250954;0,180757;0;0,019686;0,248031;0,415107;0,653804;0,584893;0,039179;0,357938;0,876449
Yes;0;0,527473;0,02199;0,281571;0,027709;0,178556;0,086142;0;0,436255;0,463135;0,563745;0;0,508668;0,915383
Yes;0,067094;0,494505;0,016493;0,292134;0,029829;0,108828;0,078722;0;0,622996;0,675411;0,377004;0,074432;0,383191;0,915383
Yes;0;0,527473;0,010995;0,28746;0,035056;0,056175;0,061413;0,248031;0,448906;0,411803;0,551094;0;0,473343;0,915383
Yes;0;0,527473;0,02199;0,244845;0,053367;0,095508;0,029705;0,248031;0,593424;0,553673;0,406576;0;0,49809;0,917709
Yes;0,915067;0,549451;0,02144;0,236822;0,055446;0,204119;0,014653;0,122047;0,49583;0,745306;0,50417;0,11352;0,139181;0,917772
Yes;0;0,527473;0,02199;0,223244;0,058269;0,015701;0,011869;0,059055;0,686061;0,590989;0,313939;0;0,493054;0,917672
Yes;0,87615;0,483517;0,02254;0,240166;0,062398;0,00993;0,000724;0,059055;0,601777;0,534667;0,398223;0,203272;0,200201;0,917589
Yes;0,076428;0,582418;0,037383;0,129789;0,028407;0,00314;0,100153;0,248031;0,49507;0,704826;0,50493;0,399753;0,109705;0,915383
Yes;0,42819;0,505494;0,029137;0,109699;0,027723;0,011322;0,122813;0,003937;0,455076;0,809074;0,544924;0,172521;0,200939;0,902191
No;0,787411;0,516483;0,230346;0,131551;0,026248;0,164048;0,162473;0,122047;0,373049;0,869855;0,626951;0,363802;0,187604;0,41954
No;0,252309;0,571429;0,366135;0,058778;0,001997;0,340906;0,163465;0;0,353609;0,888199;0,646391;0,423813;0,147991;0,453639
No;0,191123;0,582418;0,197361;0,231488;0,00015;0,113051;0,200594;0;0,364647;0,885056;0,635353;0,363017;0,083457;0,897717
No;0,377077;0,505494;0,197911;0,054438;0;0,25142;0,340671;0,003937;0,387437;0,879175;0,612563;0,360447;0,1466;0,870665
No;0,299243;0,494505;0,192413;0,256947;0;0,161657;0,249451;0,003937;0,366343;0,871707;0,633657;0,228943;0,179298;0,895086
No;0,809323;0,582418;0,428257;0,127212;0,126735;0,073244;0,072337;0,059055;0,358544;0,866631;0,641456;0,497532;0,065871;0,485376
No;0,608638;0,582418;0,372732;0,150601;0,005917;0,120646;0,159377;0,027559;0,40795;0,87415;0,59205;0,520869;0,135948;0,41847
No;0,070547;0,505494;0,06597;0,192278;0,164806;0,084788;0,072949;0,248031;0,311498;0,896499;0,688502;0,11756;0,374195;0,544722
No;0,217571;0,505494;0,136888;0,243168;0,052788;0,106955;0,098145;0;0,437726;0,820802;0,562274;0,474439;0,172952;0,647205
No;0,255688;0,56044;0,213854;0,102025;0,000239;0,288924;0,198343;0;0,365188;0,853314;0,634812;0,416642;0,15719;0,706712
No;0,501845;0,505494;0,098955;0,237501;0,058973;0,215242;0,052906;0,011811;0,397008;0,847228;0,602993;0,078163;0,205991;0,887215
No;0,980533;0,582418;0,369434;0,271492;0;0,00314;0,282919;0,248031;0,406158;0,830789;0,593842;0,520188;0,112899;0,411207
No;0,98164;0,593407;0,213854;0,138475;0,069515;0,301026;0,069655;0,248031;0,405365;0,880363;0,594635;0,628506;0,150023;0,438541
No;0,286315;0,494505;0,128092;0,146435;0,077292;0,222097;0,116798;0;0,401003;0,870512;0,598997;0,2244;0,274415;0,40745
No;0,587696;0,538462;0,08961;0,061223;0,000448;0,031403;0,194098;0,027559;0,337544;0,883222;0,662456;0,455299;0,071077;0,901631
Yes;0,626614;0,505494;0,003848;0,301399;0,158609;0,125022;0,011601;0,027559;0,317895;0,88519;0,682106;0,041551;0,368821;0,61274
Yes;0;0,527473;0,0011;0,326522;0,157;0,024526;0;0,011811;0,446867;0,789625;0,553133;0;0,396153;0,633336
Yes;0;0,527473;0,00055;0,404768;0,157912;0,054933;0,032436;1;0,519806;0,72424;0,480194;0;0,364767;0,661125
Yes;0;0,527473;0,001649;0,289199;0,178579;0,086629;0,03619;0,003937;0,302393;0,884938;0,697607;0;0,396153;0,897346
Yes;0;0,527473;0,02199;0,327027;0,065429;0,019861;0,001023;0,059055;0,600347;0,729022;0,399653;0;0,484263;0,917492
Yes;0,325964;0,505494;0,02254;0,274429;0,027157;0,16911;0,084392;0;0,196604;0,429517;0,803396;0,130307;0,18258;0,915383
Yes;0,127541;0,549451;0,020341;0,302082;0,030926;0,109551;0,085762;0,5;0,632826;0,529554;0,367174;0,055361;0,221684;0,915383
Yes;0,87615;0,527473;0,02199;0,288578;0,024987;0,11871;0,102404;0,248031;0,606109;0,595853;0,393891;0,013862;0,40807;0,915383
Yes;0;0,527473;0,02199;0,112281;0,026372;0,011322;0,129532;0,059055;0,634334;0,550066;0,365666;0;0,512293;0,915383
Yes;0;0,527473;0,02199;0,114501;0,026545;0,006281;0,120051;0,059055;0,58594;0,548819;0,41406;0;0,469027;0,915383
Yes;0,927263;0,56044;0,042331;0,171614;0,025838;0,022205;0,087347;0,122047;0,484173;0,728856;0,515827;0,253791;0,132835;0,915383
Yes;0;0,527473;0,02199;0,104529;0,026066;0,015701;0,13815;0,248031;0,487563;0,800686;0,512437;0;0,437642;0,902041
Yes;0;0,527473;0,02199;0,198251;0,013174;0,066616;0,149101;0;0,508601;0,518417;0,491399;0;0,512293;0,915383
Yes;0,450732;0,516483;0,011545;0,289265;0,016128;0,082608;0,154276;0,011811;0,529446;0,475425;0,470554;0,092566;0,286383;0,915383
Yes;0;0,527473;0,010995;0,287755;0,0146;0,056525;0,163702;0;0,332529;0,447286;0,667471;0;0,49809;0,915383
Yes;0,501845;0,527473;0,014843;0,24641;0,012197;0,040944;0,15843;0,011811;0,576716;0,520508;0,423283;0,078163;0,300148;0,915383
Yes;0;0,527473;0,032985;0,315115;0;0,052265;0,204527;0,011811;0,193;0,502142;0,807;0;0,458924;0,902593
Yes;0,501845;0,461539;0,02309;0,399499;0;0,014044;0,281631;0,011811;0,430688;0,834824;0,569312;0,363606;0,146143;0,907485
Yes;0,48652;0,538462;0,054426;0,385553;0;0,014044;0,287336;0,011811;0,396176;0,880913;0,603824;0,291151;0,126087;0,909682
No;0,608537;0,505494;0,37768;0,02997;0;0,183109;0,222183;0,027559;0,370005;0,88106;0,629995;0,436797;0,154562;0,476639
No;0,00731;0,582418;0,184167;0,114886;0,084756;0,008882;0,002047;0,248031;0,468366;0,784027;0,531634;0,323542;0,139144;0,425152
No;0,442593;0,67033;0,197361;0,110977;0,070015;0,054933;0,122435;0,003937;0,357208;0,859494;0,642792;0,585892;0,128333;0,449539
No;0,442593;0,67033;0,197361;0,110977;0,070015;0,054933;0,122435;0,003937;0,357208;0,859494;0,642792;0,585892;0,128333;0,449539
No;0,303422;0,549451;0,344145;0,135691;0,003051;0,170041;0,129486;0;0,522828;0,705925;0,477172;0,240192;0,104116;0,493159
No;0,23473;0,505494;0,196262;0,120378;0;0,153136;0,265906;0,5;0,349997;0,877434;0,650003;0,174594;0,20038;0,744233
No;0,092803;0,549451;0,175371;0,063307;0;0,384054;0,29419;0,5;0,381086;0,879535;0,618914;0,1267;0,134129;0,871091
No;0,700269;0,549451;0,175921;0,066504;0;0,119373;0,227487;0,059055;0,394351;0,861583;0,605649;0,240192;0,135502;0,903257
No;0,104999;0,538462;0,08851;0,058356;0;0,026646;0,241361;0,248031;0,400774;0,860352;0,599226;0,097523;0,146143;0,902714
No;0,993702;0,461539;0,246839;0,104998;0;0,164319;0,252448;0,248031;0,373061;0,875449;0,626939;0,394686;0,18327;0,917507
No;0,82225;0,56044;0,383727;0,178708;0,005346;0,070569;0,157435;0,059055;0,509183;0,756018;0,490817;0,241945;0,135151;0,421974
No;0,393453;0,516483;0,141836;0,061522;0;0,215425;0,364539;0,003937;0,362157;0,879518;0,637843;0,373201;0,113385;0,864209
No;0,614418;0,516483;0,217152;0,077583;0,004214;0,152942;0,179731;0,027559;0,383981;0,854337;0,61602;0,338744;0,087051;0,883152
No;0,034131;0,56044;0,143485;0,107941;0,048902;0,133083;0,090083;0,248031;0,401125;0,864937;0,598875;0,286452;0,09551;0,878993
No;0,87615;0,549451;0,045629;0,308856;0,044069;0,053753;0,034803;0,248031;0,330659;0,891094;0,669341;0,454252;0,071209;0,906711
No;0,008248;0,56044;0,164926;0,096568;0,034445;0,149189;0,077035;0,248031;0,396155;0,849653;0,603845;0,272878;0,147651;0,916486
No;0,47733;0,483517;0,181968;0,137346;0,117689;0,229241;0,059976;0,011811;0,373755;0,883851;0,626244;0,405849;0,108883;0,521095
No;0,656515;0,571429;0,130291;0,198338;0,110501;0,096739;0,063025;0,027559;0,328008;0,889779;0,671992;0,283354;0,096048;0,576423
No;0,985592;0,483517;0,253436;0,113813;0,096809;0,202177;0,124614;0,122047;0,353384;0,890743;0,646616;0,291151;0,126087;0,544499
No;0,178654;0,56044;0,107202;0,135027;0,088689;0,111115;0,060081;0;0,304009;0,915371;0,695991;0,087317;0,151195;0,881017
No;0,751382;0,538462;0,373832;0,169705;0,15935;0,028952;0,033414;0,059055;0,40735;0,838021;0,59265;0,039179;0,187632;0,478673
No;0,834371;0,483517;0,326003;0,037425;0,000768;0,035528;0,199384;0,059055;0,371418;0,874581;0,628582;0,348396;0,24109;0,420666
Yes;0,636529;0,505494;0,030236;0,352442;0,073716;0,069086;0,031742;0,027559;0,603919;0,599725;0,396081;0,216568;0,272581;0,917595
Yes;0,587696;0,527473;0,014843;0,374549;0,060686;0,072227;0,011669;0,011811;0,639161;0,658961;0,360839;0,057059;0,170567;0,917609
Yes;0;0,527473;0,010995;0,39506;0,055934;0,037684;0,026687;0;0,317212;0,441604;0,682788;0;0,487387;0,917642
Yes;0,415994;0,505494;0,042331;0,382027;0,050664;0,006281;0,018815;0,003937;0,342881;0,616811;0,657119;0,222473;0,180671;0,917601
Yes;0,031862;0,549451;0,024739;0,36435;0,052509;0,00993;0,008684;0,248031;0,508278;0,742292;0,491723;0,259296;0,17328;0,91756
Yes;0,609035;0,516483;0,02254;0,353028;0,060436;0,012948;0,001023;0,059055;0,593413;0,588902;0,406587;0,124482;0,184688;0,917533
Yes;0,017175;0,516483;0,02254;0,303076;0,076813;0,164319;0,021135;0,248031;0,342203;0,893783;0,657797;0,107596;0,191385;0,917492
Yes;0;0,527473;0,02199;0,322806;0,070322;0,093368;0,020275;0;0,38355;0,841974;0,61645;0;0,495642;0,917508
Yes;0,917549;0,505494;0,019241;0,282621;0,005373;0,056873;0,194514;0,122047;0,548945;0,756319;0,451055;0,210046;0,110535;0,915383
Yes;0,017175;0,505494;0,020341;0,295795;0,00242;0,084555;0,194447;0,248031;0,612115;0,684008;0,387885;0,211287;0,141641;0,915383
Yes;0,079425;0,527473;0,033535;0,324799;0,004274;0,130691;0,19092;0,248031;0,656526;0,615586;0,343475;0,225927;0,138444;0,917603
Yes;0,669373;0,483517;0,04508;0,189638;0;0,011322;0,21674;0,027559;0,391609;0,866773;0,608391;0,383303;0,19672;0,91761
Yes;0,626614;0,505494;0,024189;0,190191;0,000804;0,00314;0,199951;0,027559;0,496868;0,788265;0,503132;0,216167;0,140554;0,915383
